"CPF","segmento_do_cliente.x","Idade","Rentabilidade","previdência","cartao_de_credito","cheque_especial","credito_pessoal","cdb","credito_consignado","respostas_de_nps","data_da_resposta","Renda","verbatim"
32740720352,"Classic",19,256.42,1,0,1,1,1,2,5,2023-03-03,1351,"0"
70356361929,"Prime",43,550.14,2,2,2,0,2,1,1,2023-03-24,10480,"O atendimento precisa melhorar."
29771155608,"Exclusive",46,593.06,2,3,2,1,2,1,1,2024-12-01,8707,"0"
89906247883,"Classic",38,119.43,1,1,1,1,1,3,1,2024-10-15,5567,"0"
39421062426,"Prime",55,655.76,2,3,2,0,2,3,9,2023-09-22,17321,"O aplicativo é rápido e fácil de usar."
96715164970,"Exclusive",34,547.51,1,3,3,1,3,1,0,2024-01-07,9029,"A experiência no banco não foi boa."
96785007310,"Prime",49,550.26,4,1,1,1,2,2,0,2023-01-23,11872,"O atendimento precisa melhorar."
56857121574,"Classic",26,114.73,1,2,0,0,1,0,7,2023-06-01,5769,"0"
37998928810,"Classic",43,225.71,0,1,0,1,1,1,3,2024-02-20,1550,"O app trava constantemente."
18796121912,"Classic",24,303.08,1,1,1,0,1,0,1,2024-10-27,2996,"0"
42835681851,"Classic",20,108.08,0,2,0,0,0,1,5,2024-09-18,2575,"0"
29458777459,"Classic",34,307.88,0,1,0,0,1,1,2,2024-05-05,6621,"O atendimento precisa melhorar."
88087582714,"Classic",29,320.03,0,0,1,1,1,2,7,2024-11-21,2658,"0"
66919153047,"Prime",53,567.02,4,2,3,0,2,2,2,2024-06-06,17216,"0"
31791323035,"Prime",44,658.86,4,1,2,1,3,1,0,2024-07-02,16399,"0"
93651322335,"Exclusive",30,513.66,1,1,1,1,1,1,10,2023-11-27,9216,"0"
64497643691,"Exclusive",39,394.31,1,1,3,1,2,1,1,2023-03-16,9119,"0"
89548198442,"Exclusive",46,594.5,2,2,3,1,1,1,7,2023-05-31,9177,"0"
30511713714,"Classic",38,125.41,0,1,1,1,1,0,2,2023-12-25,1383,"0"
61547501304,"Classic",39,231.28,1,2,1,0,1,1,4,2023-06-20,6549,"0"
52276727414,"Prime",42,505.43,4,3,1,0,3,3,3,2024-01-12,13827,"O app trava constantemente."
32649708198,"Exclusive",27,380.21,3,2,3,1,3,2,1,2023-02-15,9463,"A experiência no banco não foi boa."
98129985747,"Prime",46,689.89,4,2,2,1,3,2,4,2023-05-17,13800,"O atendimento precisa melhorar."
71672509692,"Prime",39,702.34,4,3,2,1,2,1,7,2024-01-04,16649,"0"
50331140755,"Prime",36,630.32,2,3,1,0,3,3,4,2024-02-21,19760,"Tive problemas com o suporte."
26593022313,"Exclusive",30,559.96,3,3,3,1,2,1,3,2023-05-04,9947,"0"
38506817827,"Exclusive",46,334.96,3,3,3,0,1,1,2,2023-08-21,8597,"0"
96761328669,"Prime",45,593.24,4,2,2,1,3,2,6,2024-10-13,10774,"0"
45673142089,"Exclusive",27,447.54,2,3,2,0,2,1,2,2023-05-01,9987,"Tive problemas com o suporte."
31922601801,"Classic",30,347.35,1,2,1,1,0,0,3,2023-06-23,3292,"A experiência no banco não foi boa."
62105156618,"Prime",45,610.53,4,1,2,1,2,3,4,2024-08-15,15692,"O aplicativo é lento e confuso."
95609429220,"Prime",50,561.73,4,2,2,0,2,1,6,2023-07-06,19041,"0"
58978973103,"Classic",27,394.56,0,1,0,0,0,0,6,2023-10-18,1275,"0"
84982862159,"Classic",41,344.1,0,0,1,0,0,3,9,2023-04-16,7054,"0"
76147502258,"Exclusive",25,487.28,3,3,1,1,2,1,6,2023-09-25,8702,"A experiência no banco não foi boa."
37363823108,"Classic",22,377.12,0,1,1,0,1,3,10,2024-09-14,4318,"0"
77429135989,"Classic",36,237.64,1,2,1,1,1,2,2,2024-09-04,6151,"0"
13404802067,"Classic",19,358.58,0,2,0,0,0,3,1,2024-05-10,5881,"0"
32362899571,"Classic",20,141.36,0,1,1,0,1,0,4,2023-08-26,2554,"0"
89818177997,"Classic",39,285.44,0,1,1,0,1,2,9,2023-10-03,6199,"0"
35492622142,"Exclusive",31,589.58,2,3,1,1,2,2,8,2024-01-19,9298,"0"
41584357068,"Prime",46,658.65,4,3,1,1,3,3,6,2024-06-24,13094,"O atendimento precisa melhorar."
94524547278,"Prime",52,502.36,2,1,1,1,2,1,0,2024-05-21,16312,"O aplicativo é lento e confuso."
88020453406,"Prime",35,609.21,2,2,2,1,3,3,7,2024-12-22,16341,"0"
63327490157,"Prime",39,747.6,4,3,1,0,3,1,8,2024-01-10,14234,"O aplicativo é rápido e fácil de usar."
50634011885,"Prime",49,566.74,4,3,3,0,2,2,6,2023-08-11,10921,"0"
76165059184,"Classic",19,233.43,0,1,1,0,1,3,3,2024-11-20,4241,"O app trava constantemente."
37895774815,"Exclusive",37,573.81,3,2,1,0,1,1,5,2023-06-30,9380,"0"
66358487667,"Classic",44,122.02,0,2,0,1,1,2,2,2024-04-24,2870,"O aplicativo é lento e confuso."
17856004613,"Prime",44,729.6,2,1,3,0,2,3,4,2024-01-30,18338,"O aplicativo é lento e confuso."
94135390795,"Exclusive",33,358.41,3,3,1,1,1,1,10,2024-07-04,9568,"0"
60109663917,"Prime",41,624.69,4,1,1,0,2,1,2,2024-02-25,11034,"0"
79005066032,"Prime",39,596.29,4,1,3,1,3,2,1,2024-01-25,16190,"0"
67646567076,"Prime",49,714.71,2,3,3,1,2,2,5,2023-06-05,19672,"O app trava constantemente."
54545224795,"Prime",45,578.9,2,2,2,1,3,3,0,2023-12-04,19874,"O aplicativo é lento e confuso."
35970831635,"Prime",31,615.5,2,3,2,0,3,2,10,2024-11-21,12993,"0"
67026282324,"Exclusive",30,390.87,3,2,3,1,2,1,4,2023-09-12,9553,"O app trava constantemente."
35608205010,"Classic",25,373.41,0,1,1,0,1,2,10,2024-06-16,4007,"0"
75854272790,"Classic",23,392.19,0,1,1,0,1,3,10,2024-10-31,4289,"0"
14373914991,"Prime",50,565.44,4,1,2,0,3,2,3,2023-11-12,18920,"0"
41101336776,"Exclusive",41,375.08,3,1,3,1,2,1,4,2023-03-09,8541,"0"
89648860306,"Exclusive",29,397.61,3,3,1,0,1,2,4,2023-09-11,9313,"Tive problemas com o suporte."
32003639146,"Prime",42,602.1,4,3,2,0,3,1,5,2024-06-28,17462,"0"
26707805598,"Exclusive",32,479.46,3,1,3,1,1,1,1,2024-08-30,8495,"A experiência no banco não foi boa."
39877594548,"Exclusive",37,441.87,3,2,1,1,3,2,7,2024-06-24,9066,"0"
14657622345,"Prime",40,591.14,4,2,1,1,3,2,0,2024-01-01,11641,"O aplicativo é lento e confuso."
97337292731,"Exclusive",47,310.81,2,3,3,1,3,1,5,2024-07-19,8947,"0"
88440643866,"Classic",28,117.97,1,1,1,1,1,1,5,2023-07-09,1837,"O aplicativo é lento e confuso."
47750239317,"Prime",36,677.87,2,3,1,1,3,2,8,2023-03-10,17103,"Adoro as funcionalidades do app!"
42924113309,"Exclusive",35,408.67,2,2,1,1,1,1,9,2023-07-29,8650,"0"
78259211658,"Classic",34,239.37,1,1,0,0,1,2,5,2024-10-02,3025,"0"
41036906182,"Exclusive",49,352.35,3,3,2,0,1,1,9,2024-12-19,8756,"0"
17724064344,"Classic",35,189.53,0,1,1,0,1,1,9,2023-11-01,5428,"0"
13018485960,"Exclusive",27,392.84,2,1,2,1,3,2,6,2023-06-05,9316,"0"
16195502682,"Exclusive",33,354.3,3,3,2,1,2,1,8,2024-03-06,9712,"0"
70897029988,"Classic",26,275.07,1,2,1,0,0,2,0,2024-11-27,5606,"0"
75419178418,"Prime",45,553.77,4,2,2,1,2,2,10,2024-07-05,17598,"0"
26407303159,"Classic",30,399.86,1,2,1,0,0,1,4,2023-12-24,1471,"A experiência no banco não foi boa."
94270825875,"Classic",23,281.92,0,0,0,0,0,0,6,2023-07-27,2122,"0"
99550552405,"Classic",22,132.37,1,2,0,1,1,3,5,2024-06-18,1566,"O app trava constantemente."
74603061890,"Prime",38,684.74,2,1,3,1,3,1,0,2024-06-08,19682,"A experiência no banco não foi boa."
91136504438,"Classic",21,175.86,0,2,1,0,1,2,10,2024-06-03,2992,"Muito satisfeito com o banco."
21880528868,"Exclusive",47,557.52,3,3,1,1,3,2,1,2024-09-26,9091,"0"
36281202487,"Classic",19,209.37,0,2,1,0,1,0,10,2023-11-20,4189,"0"
17070876270,"Exclusive",44,544.62,2,3,2,0,2,1,0,2024-09-29,8160,"Tive problemas com o suporte."
96625506475,"Exclusive",49,514.11,1,3,1,1,1,1,9,2024-10-24,9349,"0"
18065941446,"Exclusive",32,463.52,3,3,2,1,2,1,5,2024-09-28,9820,"O aplicativo é lento e confuso."
87455568067,"Exclusive",35,301.2,3,1,3,1,3,1,8,2024-09-05,8125,"0"
45049354073,"Exclusive",34,514.58,3,3,1,1,3,2,1,2024-02-29,9898,"O app trava constantemente."
79305381214,"Exclusive",28,447.47,2,2,2,0,1,2,4,2023-09-05,9416,"0"
32411895162,"Classic",18,100.8,0,0,1,1,1,3,1,2024-10-27,4239,"0"
35860401500,"Classic",38,153.96,0,1,1,0,1,3,2,2023-03-09,3546,"O aplicativo é lento e confuso."
50887871218,"Prime",32,599.48,4,3,3,0,2,1,8,2024-11-24,16917,"0"
11225571215,"Exclusive",43,349.33,2,3,1,0,3,1,1,2023-06-08,9033,"Tive problemas com o suporte."
94570831611,"Exclusive",39,379.88,1,2,1,0,1,1,3,2024-03-12,9850,"O aplicativo é lento e confuso."
62800019670,"Prime",44,676.67,2,2,3,1,3,3,7,2023-11-02,18330,"0"
15784283477,"Exclusive",37,541.43,3,1,2,0,2,2,5,2024-04-12,8335,"O app trava constantemente."
42763081712,"Classic",24,125.2,0,2,1,0,1,2,5,2023-05-18,6706,"A experiência no banco não foi boa."
66425052816,"Exclusive",47,599.28,1,2,1,1,2,1,3,2023-11-15,9385,"O aplicativo é lento e confuso."
17600905537,"Exclusive",41,304.03,3,1,2,1,3,1,10,2024-09-29,9322,"0"
60038274128,"Prime",41,715.36,2,2,3,0,2,3,5,2023-02-08,15681,"0"
36880334425,"Exclusive",43,479.06,1,3,1,1,3,1,0,2024-12-06,9138,"0"
57511292690,"Prime",32,658.69,4,3,3,0,3,2,8,2024-02-16,19295,"Adoro as funcionalidades do app!"
11744008176,"Prime",37,687.17,4,1,1,1,3,1,9,2023-01-10,11884,"0"
68305558476,"Classic",29,141.81,0,1,1,0,1,2,2,2023-10-14,7723,"O app trava constantemente."
26616439695,"Prime",43,734.35,2,1,3,0,3,3,0,2023-10-13,12621,"O app trava constantemente."
44336780333,"Prime",45,556.78,4,2,1,0,3,2,4,2023-10-12,11480,"A experiência no banco não foi boa."
62045968907,"Exclusive",45,423.2,3,3,3,1,2,1,1,2024-03-02,9014,"0"
56365404026,"Classic",20,335.22,0,1,1,0,1,1,5,2023-12-21,1875,"0"
97348380198,"Prime",42,580.59,2,1,1,1,3,2,10,2024-09-01,12764,"O serviço prestado é excelente."
89615961103,"Prime",38,576.63,4,1,3,1,3,3,2,2023-03-29,10716,"O aplicativo é lento e confuso."
29466492326,"Prime",45,636.19,2,3,3,1,3,2,5,2024-05-19,15247,"O app trava constantemente."
99481244514,"Exclusive",34,578.85,2,2,3,0,2,1,10,2024-11-23,8064,"Ótimo atendimento, adorei o app."
25690818172,"Classic",33,175.1,0,0,0,1,0,3,9,2024-10-08,1841,"0"
37866980662,"Exclusive",32,309.71,3,3,1,1,2,1,7,2024-11-05,8452,"0"
14029984222,"Exclusive",41,427.68,3,3,3,1,1,1,9,2024-02-17,8621,"Adoro as funcionalidades do app!"
95485493923,"Classic",36,365,1,0,1,0,1,2,6,2024-08-26,1076,"A experiência no banco não foi boa."
86984418642,"Prime",47,748.33,4,2,1,1,2,3,8,2024-04-11,15232,"0"
41571883390,"Prime",48,539.64,4,3,1,1,3,1,6,2023-02-21,10901,"A experiência no banco não foi boa."
63921745886,"Classic",37,156.93,1,1,1,1,0,3,7,2023-10-09,7435,"0"
40922575363,"Classic",36,211.63,0,1,1,1,0,2,6,2024-09-02,4175,"O atendimento precisa melhorar."
58727800601,"Classic",19,184.52,0,1,1,0,1,3,9,2024-05-05,4374,"O serviço prestado é excelente."
24116581192,"Classic",41,201.86,0,1,0,0,1,1,4,2023-05-20,1715,"0"
26402985202,"Classic",29,229.72,1,2,0,1,1,1,1,2024-01-10,7556,"0"
61154197031,"Classic",22,147.04,0,1,0,0,1,2,3,2024-10-16,6446,"0"
26412644009,"Exclusive",39,471.18,3,3,3,0,1,2,7,2024-04-09,8203,"0"
30666555469,"Exclusive",43,353.77,1,2,1,1,3,1,4,2023-10-27,8513,"0"
45165436507,"Exclusive",42,584.32,3,2,3,0,1,2,10,2023-02-13,9086,"0"
40254860479,"Classic",31,140.63,0,0,0,0,1,3,7,2023-06-30,7020,"0"
90643005545,"Prime",51,555.06,4,1,2,1,3,2,0,2024-07-09,12589,"0"
86754085249,"Exclusive",32,493.29,1,3,3,0,3,1,6,2024-02-19,8647,"0"
92234063038,"Prime",49,512.74,4,2,1,1,3,1,2,2023-06-13,10318,"0"
10496567489,"Prime",42,721.21,2,2,3,0,2,2,1,2024-06-05,13736,"0"
57679464778,"Classic",34,244.29,0,1,0,1,0,3,5,2024-07-25,3752,"Tive problemas com o suporte."
16199089875,"Classic",27,380.5,0,1,1,1,1,1,7,2024-12-01,7644,"0"
24192428218,"Prime",41,642.14,4,2,2,1,2,3,5,2023-10-04,16146,"O app trava constantemente."
55401210945,"Exclusive",25,385.66,2,3,2,0,1,1,0,2024-03-09,9737,"Tive problemas com o suporte."
71450537668,"Exclusive",38,380.8,1,3,2,1,1,1,1,2024-12-03,9744,"O aplicativo é lento e confuso."
22901328890,"Prime",43,555.91,4,1,1,0,3,3,3,2024-04-05,16936,"O aplicativo é lento e confuso."
34175376630,"Exclusive",43,546.02,3,1,3,1,3,2,0,2024-04-11,9130,"A experiência no banco não foi boa."
48089726408,"Prime",48,583.46,2,2,1,0,3,2,2,2023-12-05,12496,"Tive problemas com o suporte."
48943359569,"Classic",23,346.18,1,1,1,0,1,3,7,2024-05-24,7423,"0"
39307067403,"Prime",32,744.55,4,3,1,0,2,2,9,2024-11-21,16914,"O serviço prestado é excelente."
18320644983,"Classic",39,235.3,0,0,1,0,0,1,3,2023-12-19,7683,"0"
74808279587,"Exclusive",37,354.42,3,3,1,0,2,1,3,2024-05-09,8288,"0"
42451802873,"Classic",32,163.32,0,1,1,1,1,3,5,2023-01-15,6653,"0"
45392976972,"Classic",18,184.14,0,1,1,1,1,2,9,2024-01-05,3516,"0"
37354877001,"Exclusive",48,481.22,3,2,3,1,3,1,0,2023-02-11,8755,"A experiência no banco não foi boa."
48274732167,"Prime",53,610.64,2,1,3,1,2,1,0,2024-03-29,10182,"0"
56276717393,"Classic",37,100.36,0,1,0,1,1,1,10,2024-11-19,6973,"0"
39454086058,"Exclusive",44,350.71,2,3,3,1,1,2,6,2024-10-25,9155,"A experiência no banco não foi boa."
99854172345,"Exclusive",27,427.21,2,1,3,1,2,1,6,2024-09-22,8589,"A experiência no banco não foi boa."
11043186018,"Prime",31,628.61,4,3,2,1,3,3,3,2024-04-26,16718,"0"
49399318542,"Prime",53,706.91,4,3,1,0,2,3,7,2023-06-22,16206,"0"
39677085841,"Classic",19,294.86,0,1,1,0,1,0,8,2023-08-11,5219,"0"
90498581196,"Exclusive",46,381.7,3,1,3,0,3,1,9,2023-07-12,9184,"0"
97826711651,"Exclusive",26,537.41,1,3,1,1,3,1,6,2024-01-19,8251,"0"
68754374193,"Classic",19,114.86,1,1,1,0,1,2,7,2024-12-06,1356,"0"
80071620568,"Classic",44,175.23,0,1,1,1,1,3,6,2023-02-03,6794,"0"
79375206226,"Classic",33,355.85,0,2,1,1,1,1,3,2023-11-05,5539,"0"
22055837291,"Exclusive",46,557.85,3,3,3,1,3,2,10,2023-03-27,8995,"0"
24090076529,"Prime",46,664.62,4,1,2,0,2,3,7,2023-04-17,13737,"0"
93620544040,"Classic",35,175.61,0,2,1,1,1,1,10,2023-06-27,7713,"0"
80374697039,"Classic",23,385.8,0,1,1,0,1,1,6,2023-03-10,3401,"O atendimento precisa melhorar."
65856624993,"Prime",36,674.21,4,3,3,0,3,1,10,2023-12-10,10263,"0"
95459725270,"Exclusive",41,592.5,2,3,3,1,3,1,7,2024-02-15,9553,"0"
82985212104,"Prime",43,708.52,4,1,2,1,2,2,3,2023-05-01,19435,"O atendimento precisa melhorar."
18264496023,"Classic",43,125.23,0,0,1,0,1,2,1,2023-11-02,5444,"O app trava constantemente."
40780263300,"Classic",24,269.76,0,2,1,1,1,2,1,2024-07-17,6723,"O atendimento precisa melhorar."
23819236147,"Classic",26,395.17,0,1,1,1,1,1,7,2024-04-26,7659,"0"
88853074045,"Prime",41,724.67,4,1,1,0,2,2,2,2024-02-04,16327,"0"
56924071126,"Prime",42,677.34,4,3,2,1,2,1,4,2024-06-15,17939,"0"
30792289035,"Classic",34,304.17,0,0,0,1,1,0,9,2023-06-18,7260,"0"
12090352214,"Exclusive",35,355.3,2,3,3,1,2,1,1,2024-02-14,9139,"0"
41056088917,"Exclusive",26,527.38,1,1,3,1,3,1,7,2024-04-17,9817,"0"
72561633209,"Prime",36,726.5,2,1,2,0,2,1,7,2023-04-20,18763,"0"
95038207263,"Prime",33,701.82,4,1,2,0,3,1,9,2023-09-30,10822,"0"
21360476543,"Prime",30,669.22,4,1,1,0,3,1,5,2024-01-07,14537,"0"
29898675921,"Prime",43,666.37,4,1,2,0,3,2,5,2023-04-26,16211,"0"
25883108131,"Prime",36,681.84,4,2,2,0,2,2,2,2023-08-01,16386,"A experiência no banco não foi boa."
48637566169,"Prime",48,642.15,4,3,1,0,3,1,1,2023-02-05,15336,"0"
91907087241,"Classic",38,392.36,0,1,0,0,1,1,8,2024-08-03,4502,"Ótimo atendimento, adorei o app."
48101369906,"Exclusive",31,339.59,1,3,2,1,1,1,7,2023-09-18,9079,"0"
85884018399,"Exclusive",48,363.23,3,1,2,1,2,1,9,2023-05-17,8406,"0"
97570834820,"Prime",51,550.94,4,2,2,1,3,2,2,2024-09-04,14694,"0"
34265632831,"Exclusive",30,590.04,3,3,2,1,3,2,0,2023-09-26,9545,"0"
25988100645,"Classic",32,295.4,0,1,1,1,1,0,2,2023-10-03,5014,"Tive problemas com o suporte."
68015860139,"Prime",49,528.67,2,1,1,0,3,1,9,2023-10-25,10873,"0"
36688831680,"Classic",25,212.08,0,0,1,0,1,0,5,2023-02-08,7507,"0"
95807222018,"Classic",29,102.59,0,1,1,1,1,3,5,2023-08-27,5490,"0"
80549839992,"Exclusive",36,402.4,1,1,1,0,3,2,5,2023-04-26,9642,"O aplicativo é lento e confuso."
40620092162,"Exclusive",40,480.27,3,3,3,1,2,1,10,2024-10-27,9722,"Adoro as funcionalidades do app!"
24609064892,"Classic",30,160.7,0,1,1,0,1,0,10,2023-01-17,5177,"0"
78175271507,"Prime",36,748.1,4,3,1,0,2,1,7,2023-09-07,12634,"0"
68021483715,"Exclusive",40,441.99,3,3,1,0,3,1,3,2023-09-27,9682,"0"
11078261140,"Prime",54,736.86,2,1,3,0,2,2,6,2023-04-20,16718,"O aplicativo é lento e confuso."
93699506460,"Classic",31,340.71,0,1,1,0,1,2,8,2024-07-20,3457,"0"
85271115734,"Prime",32,743.13,4,1,2,0,2,1,7,2024-03-06,17464,"0"
10957175707,"Classic",22,385.76,0,1,0,0,1,1,9,2023-05-29,2382,"Ótimo atendimento, adorei o app."
53056344146,"Exclusive",42,475.77,3,1,3,1,2,2,6,2023-04-26,9459,"0"
16144407605,"Classic",30,389.8,0,2,1,0,1,3,4,2024-06-18,1369,"0"
93743252134,"Prime",31,746.4,4,2,2,0,3,1,3,2024-04-08,14703,"O app trava constantemente."
65267924004,"Classic",29,242.6,0,0,1,0,1,0,2,2024-07-22,3501,"O atendimento precisa melhorar."
67539848660,"Classic",23,122.33,1,0,1,1,1,0,5,2024-06-21,6908,"O atendimento precisa melhorar."
57203039676,"Prime",45,590.78,4,1,3,0,3,1,7,2023-07-28,13467,"0"
26430039342,"Classic",30,306.66,0,0,0,1,1,1,10,2023-02-26,7495,"Ótimo atendimento, adorei o app."
15376298905,"Classic",20,290.85,0,2,1,0,1,3,2,2023-12-08,5534,"0"
48306723373,"Prime",54,687.83,2,3,2,0,3,1,7,2023-02-17,19955,"0"
10324217384,"Classic",31,296.81,1,0,1,1,1,1,3,2023-06-14,6213,"Tive problemas com o suporte."
56357991230,"Exclusive",32,329.94,3,3,2,1,1,1,1,2024-04-28,8648,"O atendimento precisa melhorar."
10035206021,"Prime",50,711.32,4,2,3,0,2,1,7,2023-08-05,17725,"0"
39760904926,"Prime",53,657.86,4,2,2,0,3,1,10,2023-09-22,15124,"0"
37991383945,"Prime",35,710.21,2,2,1,0,2,2,6,2023-01-11,14246,"O app trava constantemente."
11794036249,"Classic",27,340.82,1,2,1,1,1,0,1,2023-09-28,3703,"0"
59030113987,"Classic",41,398.07,1,1,1,0,1,1,8,2024-06-16,3593,"0"
32241645719,"Classic",40,327.81,1,2,1,1,1,3,4,2023-03-26,1406,"0"
45301197993,"Prime",52,656.28,2,2,3,0,3,1,5,2024-09-02,16088,"0"
56025164456,"Prime",53,658.42,2,2,2,0,3,2,1,2023-12-24,12568,"0"
48853083227,"Classic",18,197.79,0,2,1,0,1,3,3,2024-01-22,6796,"O atendimento precisa melhorar."
82979214086,"Exclusive",48,328.6,3,1,3,1,3,1,6,2024-12-19,8639,"0"
94553529212,"Prime",37,694.16,2,3,2,0,2,3,6,2023-12-20,11005,"0"
72416900469,"Exclusive",27,448.95,2,3,1,0,1,1,5,2024-09-29,8803,"O atendimento precisa melhorar."
64688282189,"Classic",33,117.5,0,2,1,0,1,1,4,2024-01-19,6938,"0"
67483560249,"Exclusive",38,576.07,3,1,2,1,3,1,5,2023-01-18,8584,"O aplicativo é lento e confuso."
81326795098,"Classic",26,206.79,0,0,0,1,1,2,2,2023-06-20,4242,"0"
93120840174,"Classic",21,379.53,0,1,1,0,0,3,0,2024-09-07,7229,"O aplicativo é lento e confuso."
32991388931,"Classic",24,268.4,0,1,1,1,1,3,10,2023-06-20,1461,"0"
65274290842,"Exclusive",33,372.57,2,3,1,1,1,2,3,2024-03-25,8328,"O atendimento precisa melhorar."
96661825384,"Prime",30,563.97,2,2,3,0,3,3,1,2024-01-12,12050,"0"
24758449699,"Exclusive",44,338.67,1,3,3,1,3,2,5,2023-03-16,8882,"0"
81421264633,"Classic",23,277.63,0,1,1,1,0,2,4,2023-09-22,4978,"0"
43158483140,"Prime",31,690.31,4,2,2,0,3,1,0,2023-03-16,11618,"0"
62290294678,"Prime",41,613.6,4,3,2,0,2,1,4,2024-05-09,12235,"0"
86468912333,"Exclusive",44,386.19,2,3,1,1,3,1,5,2023-01-27,8211,"0"
92581584189,"Exclusive",42,322.6,3,1,3,0,2,1,6,2023-02-16,9527,"0"
24873600363,"Classic",41,232.88,0,1,1,0,1,1,9,2024-05-30,7344,"O aplicativo é rápido e fácil de usar."
28383796941,"Exclusive",43,541.33,1,3,3,1,2,1,6,2023-02-24,8303,"0"
54025485000,"Prime",44,748.61,4,2,3,1,3,2,0,2023-01-09,12444,"0"
68581413300,"Prime",44,686.92,2,2,2,0,3,2,4,2024-06-25,18270,"0"
40916680810,"Prime",34,539.04,2,1,1,1,3,2,7,2023-11-30,12566,"0"
32575238882,"Prime",54,705.41,2,1,1,0,3,2,0,2023-12-11,12724,"0"
16515741435,"Classic",37,338.78,0,2,1,0,0,0,2,2024-08-14,3128,"0"
46913458716,"Exclusive",42,412.52,3,3,3,1,1,2,1,2023-06-14,9888,"O aplicativo é lento e confuso."
75842609605,"Classic",19,310.32,0,1,1,1,1,3,10,2023-07-20,4914,"0"
41330330587,"Exclusive",42,512.54,3,3,1,1,1,2,8,2024-11-07,9546,"Adoro as funcionalidades do app!"
62539739037,"Exclusive",50,450.55,3,1,3,1,1,1,0,2023-07-22,8029,"0"
69882958967,"Exclusive",47,452.68,1,1,2,1,1,1,5,2023-10-08,8196,"0"
67889866518,"Exclusive",48,347.42,1,1,3,1,1,2,6,2023-04-26,8117,"0"
30246130234,"Exclusive",30,546.41,3,2,3,1,3,1,8,2023-10-27,9690,"Muito satisfeito com o banco."
91736255341,"Classic",18,168.83,0,1,0,1,0,3,0,2024-03-20,3035,"0"
64332913611,"Exclusive",37,575.62,1,2,2,0,1,2,1,2023-05-24,8240,"O atendimento precisa melhorar."
45119452407,"Classic",26,128.3,0,1,1,1,1,1,5,2024-11-02,5908,"Tive problemas com o suporte."
64634221270,"Classic",39,159.26,0,1,0,0,1,0,9,2024-05-05,1943,"0"
79339518519,"Prime",36,572.32,4,3,2,0,3,2,5,2023-05-01,11286,"O aplicativo é lento e confuso."
38502351082,"Prime",54,619.98,4,2,1,0,3,3,8,2024-01-08,17201,"O serviço prestado é excelente."
78428836822,"Exclusive",48,396.46,3,3,3,0,1,1,5,2024-02-12,8209,"0"
93796599673,"Prime",40,606.13,2,3,1,1,3,3,2,2023-09-20,11775,"0"
47042172592,"Classic",19,285.77,0,0,1,1,1,2,5,2024-02-14,5223,"0"
44151484390,"Exclusive",39,472.43,1,2,2,0,3,1,5,2023-03-31,8094,"O atendimento precisa melhorar."
94541491726,"Prime",48,728.58,4,1,1,0,3,1,5,2023-02-26,12942,"0"
69627430012,"Exclusive",28,518.32,3,3,2,1,2,1,2,2024-04-08,9232,"O app trava constantemente."
34255866985,"Exclusive",27,548.57,2,3,3,1,2,2,0,2023-03-27,9472,"O app trava constantemente."
74973665507,"Exclusive",25,512.42,3,3,1,1,1,1,5,2023-09-01,9301,"0"
99177162770,"Prime",31,658.54,2,3,1,1,3,1,8,2024-04-22,19101,"0"
33595658664,"Prime",50,560.78,4,3,3,0,3,3,4,2023-10-13,16220,"0"
12791660532,"Exclusive",33,518.73,1,1,3,1,2,2,5,2024-11-24,8613,"0"
29948823447,"Classic",34,365.2,0,2,1,0,0,1,9,2024-08-09,2635,"0"
31725142824,"Classic",35,117.73,0,2,1,0,1,0,6,2023-07-08,6945,"O app trava constantemente."
92217931800,"Prime",44,736.53,4,1,2,0,3,1,9,2023-06-03,15593,"O aplicativo é rápido e fácil de usar."
40995285686,"Prime",31,746.77,4,3,3,1,3,2,4,2024-09-20,13158,"Tive problemas com o suporte."
15238894911,"Prime",43,651.13,2,3,1,0,2,2,6,2023-12-09,14877,"0"
32420849127,"Prime",41,620.43,4,3,1,1,3,1,3,2024-06-29,14179,"A experiência no banco não foi boa."
57821588100,"Prime",34,569.5,2,1,3,0,3,1,1,2023-03-26,15843,"0"
29411879424,"Exclusive",43,413.03,3,3,3,0,3,1,8,2023-12-27,9063,"O serviço prestado é excelente."
29188260271,"Prime",41,608.34,4,1,1,1,2,2,4,2024-06-20,16870,"0"
33793566089,"Exclusive",36,476,3,1,1,1,2,1,5,2023-02-04,9100,"O app trava constantemente."
22080000123,"Classic",42,107.39,0,1,1,0,1,1,7,2024-11-17,7882,"0"
77530419380,"Classic",38,276.4,0,1,1,0,0,0,2,2023-09-04,5006,"0"
65115289467,"Exclusive",28,456.22,3,2,1,0,2,1,2,2023-05-05,8060,"0"
67748141564,"Prime",38,574.17,2,1,3,0,2,2,2,2023-10-22,14810,"0"
79754903429,"Prime",37,540.39,4,2,1,2,3,1,6,2023-06-13,15217,"0"
53487672916,"Prime",44,558.07,4,1,2,1,2,3,2,2023-01-11,11915,"0"
15709315953,"Classic",45,172.86,0,2,1,1,1,2,8,2023-08-10,2421,"O aplicativo é rápido e fácil de usar."
75675969593,"Prime",37,742.25,4,3,1,1,3,1,10,2024-11-20,13695,"0"
45562268090,"Classic",32,288.63,0,0,1,1,1,1,0,2024-01-28,4962,"0"
